;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
2347;.;;PUNCT;.;punct;[29, 30];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;7
2348;I;lysa_arryn;PRON;PRP;nsubj;[31, 32];I;lysa_arryn;;378;GameOfThrones.Season01.Episode06;139;8
2349;trust;;VERB;VBP;ROOT;[33, 38];trust;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;9
2350;you;tyrion_lannister;PRON;PRP;nsubj;[39, 42];you;lysa_arryn;;379;GameOfThrones.Season01.Episode06;139;10
2351;enjoyed;;VERB;VBD;ccomp;[43, 50];enjoyed;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;11
2352;it;;PRON;PRP;dobj;[51, 53];it;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;12
2353;.;;PUNCT;.;punct;[54, 55];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;13
2354;Mord;mord;PROPN;NNP;npadvmod;[56, 60];Mord;lysa_arryn;GPE;380;GameOfThrones.Season01.Episode06;139;14
2355;,;;PUNCT;,;punct;[61, 62];,;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;15
2356;take;;VERB;VB;ROOT;[63, 67];take;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;16
2357;him;UNKNOWN;PRON;PRP;dobj;[68, 71];him;lysa_arryn;;381;GameOfThrones.Season01.Episode06;139;17
2358;back;;ADV;RB;advmod;[72, 76];back;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;18
2359;to;;ADP;IN;prep;[77, 79];to;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;19
2360;the;;DET;DT;det;[80, 83];the;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;20
2361;dungeon;;NOUN;NN;pobj;[84, 91];dungeon;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;21
2362;.;;PUNCT;.;punct;[92, 93];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;22
2363;But;;CCONJ;CC;cc;[94, 97];But;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;23
2364;this;;DET;DT;det;[98, 102];this;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;24
2365;time;;NOUN;NN;nsubj;[103, 107];time;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;25
2366;find;;VERB;VB;ROOT;[108, 112];find;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;26
2367;a;;DET;DT;det;[113, 114];a;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;27
2368;smaller;;ADJ;JJR;amod;[115, 122];smaller;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;28
2369;cell;;NOUN;NN;dobj;[123, 127];cell;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;29
2370;,;;PUNCT;,;punct;[128, 129];,;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;30
2371;with;;ADP;IN;prep;[130, 134];with;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;31
2372;a;;DET;DT;det;[135, 136];a;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;32
2373;steeper;;ADJ;JJR;amod;[137, 144];steeper;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;33
2374;floor;;NOUN;NN;pobj;[145, 150];floor;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;34
2375;.;;PUNCT;.;punct;[151, 152];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;139;35
2376;;;;;;;;;;;;;
2377;tyrion_lannister Is;;AUX;VBZ;ROOT;[0, 2];Is;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;1
2378;this;;DET;DT;nsubj;[3, 7];this;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;2
2379;how;;ADV;WRB;advmod;[8, 11];how;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;3
2380;justice;;NOUN;NN;nsubjpass;[12, 19];justice;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;4
2381;is;;AUX;VBZ;auxpass;[20, 22];is;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;5
2382;done;;VERB;VBN;ccomp;[23, 27];done;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;6
2383;in;;ADP;IN;prep;[28, 30];in;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;7
2384;the;;DET;DT;det;[31, 34];the;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;8
2385;Vale;;PROPN;NNP;pobj;[35, 39];Vale;tyrion_lannister;LOC;;GameOfThrones.Season01.Episode06;140;9
2386;?;;PUNCT;.;punct;[40, 41];?;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;10
2387;you;lysa_arryn;PRON;PRP;nsubj;[42, 45];you;tyrion_lannister;;382;GameOfThrones.Season01.Episode06;140;11
2388;accuse;;VERB;VBP;ccomp;[46, 52];accuse;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;12
2389;me;tyrion_lannister;PRON;PRP;dobj;[53, 55];me;tyrion_lannister;;383;GameOfThrones.Season01.Episode06;140;13
2390;of;;ADP;IN;prep;[56, 58];of;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;14
2391;crimes;;NOUN;NNS;pobj;[59, 65];crime;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;15
2392;,;;PUNCT;,;punct;[66, 67];,;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;16
2393;I;tyrion_lannister;PRON;PRP;nsubj;[68, 69];I;tyrion_lannister;;384;GameOfThrones.Season01.Episode06;140;17
2394;deny;;VERB;VBP;ccomp;[70, 74];deny;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;18
2395;them;;PRON;PRP;dobj;[75, 79];them;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;19
2396;,;;PUNCT;,;punct;[80, 81];,;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;20
2397;so;;ADV;RB;advmod;[82, 84];so;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;21
2398;you;lysa_arryn;PRON;PRP;nsubj;[85, 88];you;tyrion_lannister;;385;GameOfThrones.Season01.Episode06;140;22
2399;throw;;VERB;VBP;ROOT;[89, 94];throw;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;23
2400;me;tyrion_lannister;PRON;PRP;dobj;[95, 97];me;tyrion_lannister;;386;GameOfThrones.Season01.Episode06;140;24
2401;in;;ADP;IN;prep;[98, 100];in;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;25
2402;a;;DET;DT;det;[101, 102];a;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;26
2403;cell;;NOUN;NN;pobj;[103, 107];cell;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;27
2404;to;;PART;TO;aux;[108, 110];to;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;28
2405;freeze;;VERB;VB;advcl;[111, 117];freeze;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;29
2406;and;;CCONJ;CC;cc;[118, 121];and;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;30
2407;starve;;VERB;VB;conj;[122, 128];starve;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;31
2408;?;;PUNCT;.;punct;[129, 130];?;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;32
2409;Where;;ADV;WRB;advmod;[131, 136];Where;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;33
2410;is;;AUX;VBZ;ROOT;[137, 139];is;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;34
2411;the;;DET;DT;det;[140, 143];the;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;35
2412;King;;PROPN;NNP;nsubj;[144, 148];King;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;36
2413;’s;;PART;POS;punct;[149, 151];’s;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;37
2414;Justice;;PROPN;NNP;appos;[152, 159];Justice;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;38
2415;?;;PUNCT;.;punct;[160, 161];?;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;39
2416;I;tyrion_lannister;PRON;PRP;nsubj;[162, 163];I;tyrion_lannister;;387;GameOfThrones.Season01.Episode06;140;40
2417;’m;;VERB;VBP;aux;[164, 166];’m;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;41
2418;accused;;VERB;VBN;ROOT;[167, 174];accused;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;42
2419;and;;CCONJ;CC;cc;[175, 178];and;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;43
2420;demand;;VERB;VB;conj;[179, 185];demand;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;44
2421;a;;DET;DT;det;[186, 187];a;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;45
2422;trial;;NOUN;NN;dobj;[188, 193];trial;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;46
2423;.;;PUNCT;.;punct;[194, 195];.;tyrion_lannister;;;GameOfThrones.Season01.Episode06;140;47
2424;;;;;;;;;;;;;
2425;lysa_arryn If;;SCONJ;IN;mark;[0, 2];If;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;1
2426;you;tyrion_lannister;PRON;PRP;nsubj;[3, 6];you;lysa_arryn;;388;GameOfThrones.Season01.Episode06;141;2
2427;’re;;VERB;VBP;auxpass;[7, 10];’re;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;3
2428;tried;;VERB;VBN;advcl;[11, 16];tried;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;4
2429;and;;CCONJ;CC;cc;[17, 20];and;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;5
2430;found;;VERB;VBD;conj;[21, 26];found;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;6
2431;guilty;;ADJ;JJ;acomp;[27, 33];guilty;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;7
2432;,;;PUNCT;,;punct;[34, 35];,;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;8
2433;then;;ADV;RB;advmod;[36, 40];then;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;9
2434;by;;ADP;IN;agent;[41, 43];by;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;10
2435;the;;DET;DT;det;[44, 47];the;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;11
2436;king;;NOUN;NN;pobj;[48, 52];king;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;12
2437;’s;;PART;POS;punct;[53, 55];’s;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;13
2438;own;;ADJ;JJ;ROOT;[56, 59];own;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;14
2439;laws;;NOUN;NNS;dobj;[60, 64];law;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;15
2440;you;tyrion_lannister;PRON;PRP;nsubj;[65, 68];you;lysa_arryn;;389;GameOfThrones.Season01.Episode06;141;16
2441;will;will;VERB;MD;aux;[69, 73];will;lysa_arryn;;390;GameOfThrones.Season01.Episode06;141;17
2442;pay;;VERB;VB;relcl;[74, 77];pay;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;18
2443;with;;ADP;IN;prep;[78, 82];with;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;19
2444;your;tyrion_lannister;DET;PRP$;poss;[83, 87];your;lysa_arryn;;391;GameOfThrones.Season01.Episode06;141;20
2445;life;;NOUN;NN;pobj;[88, 92];life;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;21
2446;.;;PUNCT;.;punct;[93, 94];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;141;22
2447;;;;;;;;;;;;;
2448;tyrion_lannister I;tyrion_lannister;PRON;PRP;nsubj;[0, 1];I;tyrion_lannister;;392;GameOfThrones.Season01.Episode06;142;1
2449;understand;;VERB;VBP;ROOT;[2, 12];understand;tyrion_lannister;;;GameOfThrones.Season01.Episode06;142;2
2450;the;;DET;DT;det;[13, 16];the;tyrion_lannister;;;GameOfThrones.Season01.Episode06;142;3
2451;law;;NOUN;NN;dobj;[17, 20];law;tyrion_lannister;;;GameOfThrones.Season01.Episode06;142;4
2452;.;;PUNCT;.;punct;[21, 22];.;tyrion_lannister;;;GameOfThrones.Season01.Episode06;142;5
2453;;;;;;;;;;;;;
2454;lysa_arryn We;multiple_persons;PRON;PRP;nsubj;[0, 2];We;lysa_arryn;;393;GameOfThrones.Season01.Episode06;143;1
2455;have;;AUX;VBP;ROOT;[3, 7];have;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;2
2456;no;;DET;DT;det;[8, 10];no;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;3
2457;executioner;;NOUN;NN;dobj;[11, 22];executioner;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;4
2458;in;;ADP;IN;prep;[23, 25];in;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;5
2459;the;;DET;DT;det;[26, 29];the;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;6
2460;Eyrie;;PROPN;NNP;pobj;[30, 35];Eyrie;lysa_arryn;ORG;;GameOfThrones.Season01.Episode06;143;7
2461;.;;PUNCT;.;punct;[36, 37];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;8
2462;Life;;NOUN;NN;nsubj;[38, 42];Life;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;9
2463;is;;AUX;VBZ;ROOT;[43, 45];is;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;10
2464;more;;ADV;RBR;advmod;[46, 50];more;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;11
2465;elegant;;ADJ;JJ;acomp;[51, 58];elegant;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;12
2466;here;;ADV;RB;advmod;[59, 63];here;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;13
2467;.;;PUNCT;.;punct;[64, 65];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;14
2468;Open;;VERB;VB;ROOT;[66, 70];Open;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;15
2469;the;;DET;DT;det;[71, 74];the;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;16
2470;Moon;;PROPN;NNP;compound;[75, 79];Moon;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;17
2471;Door;;PROPN;NNP;dobj;[80, 84];Door;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;18
2472;.;;PUNCT;.;punct;[85, 86];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;143;19
2473;;;;;;;;;;;;;
2474;lysa_arryn You;tyrion_lannister;PRON;PRP;nsubj;[0, 3];You;lysa_arryn;;394;GameOfThrones.Season01.Episode06;144;1
2475;want;;VERB;VBP;ROOT;[4, 8];want;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;2
2476;a;;DET;DT;det;[9, 10];a;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;3
2477;trial;;NOUN;NN;dobj;[11, 16];trial;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;4
2478;,;;PUNCT;,;punct;[17, 18];,;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;5
2479;my;lysa_arryn;DET;PRP$;poss;[19, 21];my;lysa_arryn;;395;GameOfThrones.Season01.Episode06;144;6
2480;Lord;lord_varys;PROPN;NNP;compound;[22, 26];Lord;lysa_arryn;;396;GameOfThrones.Season01.Episode06;144;7
2481;Lannister;lancel_lannister;PROPN;NNP;appos;[27, 36];Lannister;lysa_arryn;;397;GameOfThrones.Season01.Episode06;144;8
2482;.;;PUNCT;.;punct;[37, 38];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;9
2483;Very;;ADV;RB;advmod;[39, 43];Very;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;10
2484;well;;ADV;RB;ROOT;[44, 48];well;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;11
2485;.;;PUNCT;.;punct;[49, 50];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;12
2486;My;lysa_arryn;DET;PRP$;poss;[51, 53];My;lysa_arryn;;398;GameOfThrones.Season01.Episode06;144;13
2487;son;;NOUN;NN;nsubj;[54, 57];son;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;14
2488;will;will;VERB;MD;aux;[58, 62];will;lysa_arryn;;399;GameOfThrones.Season01.Episode06;144;15
2489;listen;;VERB;VB;ROOT;[63, 69];listen;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;16
2490;to;;ADP;IN;prep;[70, 72];to;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;17
2491;whatever;;PRON;WP;dobj;[73, 81];whatever;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;18
2492;you;tyrion_lannister;PRON;PRP;nsubj;[82, 85];you;lysa_arryn;;400;GameOfThrones.Season01.Episode06;144;19
2493;have;;AUX;VBP;pcomp;[86, 90];have;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;20
2494;to;;PART;TO;aux;[91, 93];to;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;21
2495;say;;VERB;VB;xcomp;[94, 97];say;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;22
2496;,;;PUNCT;,;punct;[98, 99];,;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;23
2497;and;;CCONJ;CC;cc;[100, 103];and;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;24
2498;you;tyrion_lannister;PRON;PRP;nsubj;[104, 107];you;lysa_arryn;;401;GameOfThrones.Season01.Episode06;144;25
2499;will;will;VERB;MD;aux;[108, 112];will;lysa_arryn;;402;GameOfThrones.Season01.Episode06;144;26
2500;hear;;VERB;VB;conj;[113, 117];hear;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;27
2501;his;UNKNOWN;DET;PRP$;poss;[118, 121];his;lysa_arryn;;403;GameOfThrones.Season01.Episode06;144;28
2502;judgement;;NOUN;NN;dobj;[122, 131];judgement;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;29
2503;.;;PUNCT;.;punct;[132, 133];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;30
2504;Then;;ADV;RB;advmod;[134, 138];Then;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;31
2505;you;tyrion_lannister;PRON;PRP;nsubj;[139, 142];you;lysa_arryn;;404;GameOfThrones.Season01.Episode06;144;32
2506;will;will;VERB;MD;aux;[143, 147];will;lysa_arryn;;405;GameOfThrones.Season01.Episode06;144;33
2507;leave;;VERB;VB;ROOT;[148, 153];leave;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;34
2508;,;;PUNCT;,;punct;[154, 155];,;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;35
2509;by;;ADP;IN;prep;[156, 158];by;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;36
2510;one;;NUM;CD;nummod;[159, 162];one;lysa_arryn;CARDINAL;;GameOfThrones.Season01.Episode06;144;37
2511;door;;NOUN;NN;pobj;[163, 167];door;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;38
2512;or;;CCONJ;CC;cc;[168, 170];or;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;39
2513;the;;DET;DT;det;[171, 174];the;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;40
2514;other;;ADJ;JJ;conj;[175, 180];other;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;41
2515;.;;PUNCT;.;punct;[181, 182];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;144;42
2516;;;;;;;;;;;;;
2517;tyrion_lannister No;;DET;DT;det;[0, 2];No;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;1
2518;need;;NOUN;NN;pobj;[3, 7];need;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;2
2519;to;;PART;TO;aux;[8, 10];to;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;3
2520;bother;;VERB;VB;acl;[11, 17];bother;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;4
2521;Lord;lord_varys;PROPN;NNP;compound;[18, 22];Lord;tyrion_lannister;;406;GameOfThrones.Season01.Episode06;145;5
2522;Robin;robin_arryn;PROPN;NNP;dobj;[23, 28];Robin;tyrion_lannister;PERSON;407;GameOfThrones.Season01.Episode06;145;6
2523;.;;PUNCT;.;punct;[29, 30];.;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;7
2524;I;tyrion_lannister;PRON;PRP;nsubj;[31, 32];I;tyrion_lannister;;408;GameOfThrones.Season01.Episode06;145;8
2525;demand;;VERB;VBP;ROOT;[33, 39];demand;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;9
2526;a;;DET;DT;det;[40, 41];a;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;10
2527;trial;;NOUN;NN;dobj;[42, 47];trial;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;11
2528;by;;ADP;IN;prep;[48, 50];by;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;12
2529;combat;;NOUN;NN;pobj;[51, 57];combat;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;13
2530;.;;PUNCT;.;punct;[58, 59];.;tyrion_lannister;;;GameOfThrones.Season01.Episode06;145;14
2531;;;;;;;;;;;;;
2532;lysa_arryn You;tyrion_lannister;PRON;PRP;nsubj;[0, 3];You;lysa_arryn;;409;GameOfThrones.Season01.Episode06;146;1
2533;have;;AUX;VBP;ROOT;[4, 8];have;lysa_arryn;;;GameOfThrones.Season01.Episode06;146;2
2534;that;;DET;DT;det;[9, 13];that;lysa_arryn;;;GameOfThrones.Season01.Episode06;146;3
2535;right;;NOUN;NN;dobj;[14, 19];right;lysa_arryn;;;GameOfThrones.Season01.Episode06;146;4
2536;.;;PUNCT;.;punct;[20, 21];.;lysa_arryn;;;GameOfThrones.Season01.Episode06;146;5
2537;;;;;;;;;;;;;
2538;knight_1 My;knight_1;DET;PRP$;poss;[0, 2];My;knight_1;;410;GameOfThrones.Season01.Episode06;147;1
2539;lady;;NOUN;NN;dobj;[3, 7];lady;knight_1;;;GameOfThrones.Season01.Episode06;147;2
2540;,;;PUNCT;,;punct;[8, 9];,;knight_1;;;GameOfThrones.Season01.Episode06;147;3
2541;I;knight_1;PRON;PRP;nsubj;[10, 11];I;knight_1;;411;GameOfThrones.Season01.Episode06;147;4
2542;beg;;VERB;VBP;ROOT;[12, 15];beg;knight_1;;;GameOfThrones.Season01.Episode06;147;5
2543;the;;DET;DT;det;[16, 19];the;knight_1;;;GameOfThrones.Season01.Episode06;147;6
2544;honor;;NOUN;NN;dobj;[20, 25];honor;knight_1;;;GameOfThrones.Season01.Episode06;147;7
2545;.;;PUNCT;.;punct;[26, 27];.;knight_1;;;GameOfThrones.Season01.Episode06;147;8
2546;Let;;VERB;VB;ROOT;[28, 31];Let;knight_1;;;GameOfThrones.Season01.Episode06;147;9
2547;me;knight_1;PRON;PRP;nsubj;[32, 34];me;knight_1;;412;GameOfThrones.Season01.Episode06;147;10
2548;be;;AUX;VB;ccomp;[35, 37];be;knight_1;;;GameOfThrones.Season01.Episode06;147;11
2549;your;lysa_arryn;DET;PRP$;poss;[38, 42];your;knight_1;;413;GameOfThrones.Season01.Episode06;147;12
2550;champion;;NOUN;NN;attr;[43, 51];champion;knight_1;;;GameOfThrones.Season01.Episode06;147;13
2551;.;;PUNCT;.;punct;[52, 53];.;knight_1;;;GameOfThrones.Season01.Episode06;147;14
2552;;;;;;;;;;;;;
2553;knight_2 The;;DET;DT;det;[0, 3];The;knight_2;;;GameOfThrones.Season01.Episode06;148;1
2554;honor;;NOUN;NN;nsubj;[4, 9];honor;knight_2;;;GameOfThrones.Season01.Episode06;148;2
2555;should;;VERB;MD;aux;[10, 16];should;knight_2;;;GameOfThrones.Season01.Episode06;148;3
2556;be;;AUX;VB;ROOT;[17, 19];be;knight_2;;;GameOfThrones.Season01.Episode06;148;4
2557;mine;knight_2;PRON;PRP;acomp;[20, 24];mine;knight_2;;414;GameOfThrones.Season01.Episode06;148;5
2558;.;;PUNCT;.;punct;[25, 26];.;knight_2;;;GameOfThrones.Season01.Episode06;148;6
2559;For;;ADP;IN;prep;[27, 30];For;knight_2;;;GameOfThrones.Season01.Episode06;148;7
2560;the;;DET;DT;det;[31, 34];the;knight_2;;;GameOfThrones.Season01.Episode06;148;8
2561;love;;NOUN;NN;pobj;[35, 39];love;knight_2;;;GameOfThrones.Season01.Episode06;148;9
2562;I;knight_2;PRON;PRP;nsubj;[40, 41];I;knight_2;;415;GameOfThrones.Season01.Episode06;148;10
2563;bore;;VERB;VBD;ROOT;[42, 46];bore;knight_2;;;GameOfThrones.Season01.Episode06;148;11
2564;your;lord_varys;DET;PRP$;poss;[47, 51];your;knight_2;;416;GameOfThrones.Season01.Episode06;148;12
2565;lord;lord_varys;PROPN;NNP;compound;[52, 56];lord;knight_2;;417;GameOfThrones.Season01.Episode06;148;13
2566;husband;;NOUN;NN;nsubj;[57, 64];husband;knight_2;;;GameOfThrones.Season01.Episode06;148;14
2567;let;;VERB;VB;ccomp;[65, 68];let;knight_2;;;GameOfThrones.Season01.Episode06;148;15
2568;me;knight_2;PRON;PRP;nsubj;[69, 71];me;knight_2;;418;GameOfThrones.Season01.Episode06;148;16
2569;avenge;;VERB;VB;ccomp;[72, 78];avenge;knight_2;;;GameOfThrones.Season01.Episode06;148;17
2570;his;UNKNOWN;DET;PRP$;poss;[79, 82];his;knight_2;;419;GameOfThrones.Season01.Episode06;148;18
2571;death;;NOUN;NN;dobj;[83, 88];death;knight_2;;;GameOfThrones.Season01.Episode06;148;19
2572;.;;PUNCT;.;punct;[89, 90];.;knight_2;;;GameOfThrones.Season01.Episode06;148;20
2573;;;;;;;;;;;;;
2574;knight_3 I;knight_3;PRON;PRP;nsubj;[0, 1];I;knight_3;;420;GameOfThrones.Season01.Episode06;149;1
2575;’ll;;VERB;MD;aux;[2, 5];’ll;knight_3;;;GameOfThrones.Season01.Episode06;149;2
2576;fight;;VERB;VB;ROOT;[6, 11];fight;knight_3;;;GameOfThrones.Season01.Episode06;149;3
2577;for;;ADP;IN;dative;[12, 15];for;knight_3;;;GameOfThrones.Season01.Episode06;149;4
2578;you;knight_2;PRON;PRP;pobj;[16, 19];you;knight_3;;421;GameOfThrones.Season01.Episode06;149;5
2579;,;;PUNCT;,;punct;[20, 21];,;knight_3;;;GameOfThrones.Season01.Episode06;149;6
2580;my;knight_3;DET;PRP$;poss;[22, 24];my;knight_3;;422;GameOfThrones.Season01.Episode06;149;7
2581;Lady;;PROPN;NNP;npadvmod;[25, 29];Lady;knight_3;;;GameOfThrones.Season01.Episode06;149;8
2582;.;;PUNCT;.;punct;[30, 31];.;knight_3;;;GameOfThrones.Season01.Episode06;149;9
2583;;;;;;;;;;;;;
2584;knight_4 It;;PRON;PRP;nsubj;[0, 2];It;knight_4;;;GameOfThrones.Season01.Episode06;150;1
2585;’ll;;VERB;MD;aux;[3, 6];’ll;knight_4;;;GameOfThrones.Season01.Episode06;150;2
2586;be;;AUX;VB;ROOT;[7, 9];be;knight_4;;;GameOfThrones.Season01.Episode06;150;3
2587;my;knight_4;DET;PRP$;poss;[10, 12];my;knight_4;;423;GameOfThrones.Season01.Episode06;150;4
2588;honor;;NOUN;NN;attr;[13, 18];honor;knight_4;;;GameOfThrones.Season01.Episode06;150;5
2589;.;;PUNCT;.;punct;[19, 20];.;knight_4;;;GameOfThrones.Season01.Episode06;150;6
2590;;;;;;;;;;;;;
2591;knight_5 The;;DET;DT;det;[0, 3];The;knight_5;;;GameOfThrones.Season01.Episode06;151;1
2592;honor;;NOUN;NN;nsubj;[4, 9];honor;knight_5;;;GameOfThrones.Season01.Episode06;151;2
