;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
2045;sheldon_cooper Okay;;INTJ;UH;intj;[0, 4];Okay;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;1
2046;,;;PUNCT;,;punct;[5, 6];,;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;2
2047;sure;;INTJ;UH;ROOT;[7, 11];sure;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;3
2048;.;;PUNCT;.;punct;[12, 13];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;4
2049;I;sheldon_cooper;PRON;PRP;nsubj;[14, 15];I;sheldon_cooper;;237;TheBigBangTheory.Season01.Episode10;137;5
2050;do;;AUX;VBP;aux;[16, 18];do;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;6
2051;n't;;PART;RB;neg;[19, 22];n't;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;7
2052;see;;VERB;VB;ROOT;[23, 26];see;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;8
2053;a;;DET;DT;det;[27, 28];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;9
2054;problem;;NOUN;NN;dobj;[29, 36];problem;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;10
2055;with;;ADP;IN;prep;[37, 41];with;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;11
2056;that;;DET;DT;pobj;[42, 46];that;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;12
2057;.;;PUNCT;.;punct;[47, 48];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;137;13
2058;;;;;;;;;;;;;
2059;penny There;;PRON;EX;expl;[0, 5];There;penny;;;TheBigBangTheory.Season01.Episode10;138;1
2060;'s;;AUX;VBZ;ccomp;[6, 8];'s;penny;;;TheBigBangTheory.Season01.Episode10;138;2
2061;no;;DET;DT;det;[9, 11];no;penny;;;TheBigBangTheory.Season01.Episode10;138;3
2062;symposium;;NOUN;NN;attr;[12, 21];symposium;penny;;;TheBigBangTheory.Season01.Episode10;138;4
2063;,;;PUNCT;,;punct;[22, 23];,;penny;;;TheBigBangTheory.Season01.Episode10;138;5
2064;Leonard;leonard_hofstadter;PROPN;NNP;nsubj;[24, 31];Leonard;penny;PERSON;238;TheBigBangTheory.Season01.Episode10;138;6
2065;lied;;VERB;VBD;conj;[32, 36];lied;penny;;;TheBigBangTheory.Season01.Episode10;138;7
2066;to;;ADP;IN;prep;[37, 39];to;penny;;;TheBigBangTheory.Season01.Episode10;138;8
2067;me;penny;PRON;PRP;pobj;[40, 42];me;penny;;239;TheBigBangTheory.Season01.Episode10;138;9
2068;,;;PUNCT;,;punct;[43, 44];,;penny;;;TheBigBangTheory.Season01.Episode10;138;10
2069;is;;AUX;VBZ;ROOT;[45, 47];is;penny;;;TheBigBangTheory.Season01.Episode10;138;11
2070;n't;;PART;RB;neg;[48, 51];n't;penny;;;TheBigBangTheory.Season01.Episode10;138;12
2071;that;;DET;DT;nsubj;[52, 56];that;penny;;;TheBigBangTheory.Season01.Episode10;138;13
2072;right;;ADJ;JJ;amod;[57, 62];right;penny;;;TheBigBangTheory.Season01.Episode10;138;14
2073;Leonard;leonard_hofstadter;PROPN;NNP;attr;[63, 70];Leonard;penny;PERSON;240;TheBigBangTheory.Season01.Episode10;138;15
2074;.;;PUNCT;.;punct;[71, 72];.;penny;;;TheBigBangTheory.Season01.Episode10;138;16
2075;;;;;;;;;;;;;
2076;leonard_hofstadter Well;;INTJ;UH;intj;[0, 4];Well;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;1
2077;...;;PUNCT;:;punct;[5, 8];...;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;2
2078;I;leonard_hofstadter;PRON;PRP;nsubj;[9, 10];I;leonard_hofstadter;;241;TheBigBangTheory.Season01.Episode10;139;3
2079;do;;AUX;VBP;aux;[11, 13];do;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;4
2080;n't;;PART;RB;neg;[14, 17];n't;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;5
2081;know;;VERB;VB;ROOT;[18, 22];know;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;6
2082;what;;PRON;WP;dobj;[23, 27];what;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;7
2083;to;;PART;TO;aux;[28, 30];to;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;8
2084;say;;VERB;VB;xcomp;[31, 34];say;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;9
2085;.;;PUNCT;.;punct;[35, 36];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;139;10
2086;;;;;;;;;;;;;
2087;penny It;;PRON;PRP;nsubj;[0, 2];It;penny;;;TheBigBangTheory.Season01.Episode10;140;1
2088;'s;;AUX;VBZ;ROOT;[3, 5];'s;penny;;;TheBigBangTheory.Season01.Episode10;140;2
2089;okay;;ADJ;JJ;acomp;[6, 10];okay;penny;;;TheBigBangTheory.Season01.Episode10;140;3
2090;,;;PUNCT;,;punct;[11, 12];,;penny;;;TheBigBangTheory.Season01.Episode10;140;4
2091;I;penny;PRON;PRP;nsubj;[13, 14];I;penny;;242;TheBigBangTheory.Season01.Episode10;140;5
2092;do;;AUX;VBP;ccomp;[15, 17];do;penny;;;TheBigBangTheory.Season01.Episode10;140;6
2093;,;;PUNCT;,;punct;[18, 19];,;penny;;;TheBigBangTheory.Season01.Episode10;140;7
2094;look;;VERB;VB;conj;[20, 24];look;penny;;;TheBigBangTheory.Season01.Episode10;140;8
2095;,;;PUNCT;,;punct;[25, 26];,;penny;;;TheBigBangTheory.Season01.Episode10;140;9
2096;Leonard;leonard_hofstadter;PROPN;NNP;nsubj;[27, 34];Leonard;penny;PERSON;243;TheBigBangTheory.Season01.Episode10;140;10
2097;is;;AUX;VBZ;aux;[35, 37];is;penny;;;TheBigBangTheory.Season01.Episode10;140;11
2098;helping;;VERB;VBG;ccomp;[38, 45];helping;penny;;;TheBigBangTheory.Season01.Episode10;140;12
2099;Sheldon;sheldon_cooper;PROPN;NNP;dobj;[46, 53];Sheldon;penny;PERSON;244;TheBigBangTheory.Season01.Episode10;140;13
2100;through;;ADP;IN;prep;[54, 61];through;penny;;;TheBigBangTheory.Season01.Episode10;140;14
2101;a;;DET;DT;det;[62, 63];a;penny;;;TheBigBangTheory.Season01.Episode10;140;15
2102;family;;NOUN;NN;compound;[64, 70];family;penny;;;TheBigBangTheory.Season01.Episode10;140;16
2103;crisis;;NOUN;NN;pobj;[71, 77];crisis;penny;;;TheBigBangTheory.Season01.Episode10;140;17
2104;,;;PUNCT;,;punct;[78, 79];,;penny;;;TheBigBangTheory.Season01.Episode10;140;18
2105;he;UNKNOWN;PRON;PRP;nsubj;[80, 82];he;penny;;245;TheBigBangTheory.Season01.Episode10;140;19
2106;made;;VERB;VBD;ROOT;[83, 87];made;penny;;;TheBigBangTheory.Season01.Episode10;140;20
2107;up;;ADP;RP;prt;[88, 90];up;penny;;;TheBigBangTheory.Season01.Episode10;140;21
2108;the;;DET;DT;det;[91, 94];the;penny;;;TheBigBangTheory.Season01.Episode10;140;22
2109;whole;;ADJ;JJ;amod;[95, 100];whole;penny;;;TheBigBangTheory.Season01.Episode10;140;23
2110;story;;NOUN;NN;dobj;[101, 106];story;penny;;;TheBigBangTheory.Season01.Episode10;140;24
2111;about;;ADP;IN;prep;[107, 112];about;penny;;;TheBigBangTheory.Season01.Episode10;140;25
2112;the;;DET;DT;det;[113, 116];the;penny;;;TheBigBangTheory.Season01.Episode10;140;26
2113;symposium;;NOUN;NN;pobj;[117, 126];symposium;penny;;;TheBigBangTheory.Season01.Episode10;140;27
2114;with;;ADP;IN;prep;[127, 131];with;penny;;;TheBigBangTheory.Season01.Episode10;140;28
2115;Dr;dr_vm_koothrappali;PROPN;NNP;compound;[132, 134];Dr;penny;;246;TheBigBangTheory.Season01.Episode10;140;29
2116;Farmin;;PROPN;NNP;nmod;[135, 141];Farmin;penny;PERSON;;TheBigBangTheory.Season01.Episode10;140;30
2117;..;;PUNCT;NFP;punct;[142, 144];..;penny;;;TheBigBangTheory.Season01.Episode10;140;31
2118;farm;;NOUN;NN;pobj;[145, 149];farm;penny;;;TheBigBangTheory.Season01.Episode10;140;32
2119;...;;PUNCT;:;punct;[150, 153];...;penny;;;TheBigBangTheory.Season01.Episode10;140;33
2120;ian;;PROPN;NNP;ROOT;[154, 157];ian;penny;;;TheBigBangTheory.Season01.Episode10;140;34
2121;.;;PUNCT;.;punct;[158, 159];.;penny;;;TheBigBangTheory.Season01.Episode10;140;35
2122;;;;;;;;;;;;;
2123;sheldon_cooper Good;;ADJ;JJ;ROOT;[0, 4];Good;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;141;1
2124;for;;ADP;IN;prep;[5, 8];for;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;141;2
2125;you;penny;PRON;PRP;pobj;[9, 12];you;sheldon_cooper;;247;TheBigBangTheory.Season01.Episode10;141;3
2126;.;;PUNCT;.;punct;[13, 14];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;141;4
2127;;;;;;;;;;;;;
2128;penny Hah;;PROPN;NNP;ROOT;[0, 3];Hah;penny;;;TheBigBangTheory.Season01.Episode10;142;1
2129;,;;PUNCT;,;punct;[4, 5];,;penny;;;TheBigBangTheory.Season01.Episode10;142;2
2130;yeah;;INTJ;UH;ROOT;[6, 10];yeah;penny;;;TheBigBangTheory.Season01.Episode10;142;3
2131;!;;PUNCT;.;punct;[11, 12];!;penny;;;TheBigBangTheory.Season01.Episode10;142;4
2132;Because;;SCONJ;IN;mark;[13, 20];Because;penny;;;TheBigBangTheory.Season01.Episode10;142;5
2133;he;UNKNOWN;PRON;PRP;nsubj;[21, 23];he;penny;;248;TheBigBangTheory.Season01.Episode10;142;6
2134;did;;AUX;VBD;aux;[24, 27];did;penny;;;TheBigBangTheory.Season01.Episode10;142;7
2135;n't;;PART;RB;neg;[28, 31];n't;penny;;;TheBigBangTheory.Season01.Episode10;142;8
2136;want;;VERB;VB;ROOT;[32, 36];want;penny;;;TheBigBangTheory.Season01.Episode10;142;9
2137;Sheldon;sheldon_cooper;PROPN;NNP;nsubj;[37, 44];Sheldon;penny;PERSON;249;TheBigBangTheory.Season01.Episode10;142;10
2138;to;;PART;TO;aux;[45, 47];to;penny;;;TheBigBangTheory.Season01.Episode10;142;11
2139;be;;AUX;VB;ccomp;[48, 50];be;penny;;;TheBigBangTheory.Season01.Episode10;142;12
2140;embarrassed;;ADJ;JJ;acomp;[51, 62];embarrassed;penny;;;TheBigBangTheory.Season01.Episode10;142;13
2141;,;;PUNCT;,;punct;[63, 64];,;penny;;;TheBigBangTheory.Season01.Episode10;142;14
2142;and;;CCONJ;CC;cc;[65, 68];and;penny;;;TheBigBangTheory.Season01.Episode10;142;15
2143;there;;PRON;EX;expl;[69, 74];there;penny;;;TheBigBangTheory.Season01.Episode10;142;16
2144;is;;AUX;VBZ;conj;[75, 77];is;penny;;;TheBigBangTheory.Season01.Episode10;142;17
2145;nothing;;PRON;NN;attr;[78, 85];nothing;penny;;;TheBigBangTheory.Season01.Episode10;142;18
2146;to;;PART;TO;aux;[86, 88];to;penny;;;TheBigBangTheory.Season01.Episode10;142;19
2147;be;;AUX;VB;relcl;[89, 91];be;penny;;;TheBigBangTheory.Season01.Episode10;142;20
2148;embarrassed;;ADJ;JJ;acomp;[92, 103];embarrassed;penny;;;TheBigBangTheory.Season01.Episode10;142;21
2149;okay;;INTJ;UH;intj;[104, 108];okay;penny;;;TheBigBangTheory.Season01.Episode10;142;22
2150;,;;PUNCT;,;punct;[109, 110];,;penny;;;TheBigBangTheory.Season01.Episode10;142;23
2151;every;;DET;DT;det;[111, 116];every;penny;;;TheBigBangTheory.Season01.Episode10;142;24
2152;family;;NOUN;NN;nsubj;[117, 123];family;penny;;;TheBigBangTheory.Season01.Episode10;142;25
2153;in;;ADP;IN;prep;[124, 126];in;penny;;;TheBigBangTheory.Season01.Episode10;142;26
2154;America;;PROPN;NNP;pobj;[127, 134];America;penny;GPE;;TheBigBangTheory.Season01.Episode10;142;27
2155;has;;AUX;VBZ;ROOT;[135, 138];ha;penny;;;TheBigBangTheory.Season01.Episode10;142;28
2156;a;;DET;DT;det;[139, 140];a;penny;;;TheBigBangTheory.Season01.Episode10;142;29
2157;relative;;NOUN;NN;dobj;[141, 149];relative;penny;;;TheBigBangTheory.Season01.Episode10;142;30
2158;holed;;VERB;VBN;acl;[150, 155];holed;penny;;;TheBigBangTheory.Season01.Episode10;142;31
2159;up;;ADP;RP;prt;[156, 158];up;penny;;;TheBigBangTheory.Season01.Episode10;142;32
2160;in;;ADP;IN;prep;[159, 161];in;penny;;;TheBigBangTheory.Season01.Episode10;142;33
2161;a;;DET;DT;det;[162, 163];a;penny;;;TheBigBangTheory.Season01.Episode10;142;34
2162;garage;;NOUN;NN;pobj;[164, 170];garage;penny;;;TheBigBangTheory.Season01.Episode10;142;35
2163;somewhere;;ADV;RB;advmod;[171, 180];somewhere;penny;;;TheBigBangTheory.Season01.Episode10;142;36
2164;huffing;;VERB;VBG;amod;[181, 188];huffing;penny;;;TheBigBangTheory.Season01.Episode10;142;37
2165;paint;;NOUN;NN;compound;[189, 194];paint;penny;;;TheBigBangTheory.Season01.Episode10;142;38
2166;thinner;;ADJ;JJR;dobj;[195, 202];thinner;penny;;;TheBigBangTheory.Season01.Episode10;142;39
2167;.;;PUNCT;.;punct;[203, 204];.;penny;;;TheBigBangTheory.Season01.Episode10;142;40
2168;;;;;;;;;;;;;
2169;howard_wolowitz No;;INTJ;UH;intj;[0, 2];No;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;1
2170;,;;PUNCT;,;punct;[3, 4];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;2
2171;I;howard_wolowitz;PRON;PRP;nsubjpass;[5, 6];I;howard_wolowitz;;250;TheBigBangTheory.Season01.Episode10;143;3
2172;'m;;AUX;VBP;auxpass;[7, 9];'m;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;4
2173;lost;;VERB;VBN;ROOT;[10, 14];lost;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;5
2174;too;;ADV;RB;advmod;[15, 18];too;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;6
2175;,;;PUNCT;,;punct;[19, 20];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;7
2176;I;howard_wolowitz;PRON;PRP;nsubj;[21, 22];I;howard_wolowitz;;251;TheBigBangTheory.Season01.Episode10;143;8
2177;think;;VERB;VBP;ROOT;[23, 28];think;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;9
2178;she;UNKNOWN;PRON;PRP;nsubj;[29, 32];she;howard_wolowitz;;252;TheBigBangTheory.Season01.Episode10;143;10
2179;skipped;;VERB;VBD;ccomp;[33, 40];skipped;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;11
2180;a;;DET;DT;det;[41, 42];a;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;12
2181;step;;NOUN;NN;dobj;[43, 47];step;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;13
2182;.;;PUNCT;.;punct;[48, 49];.;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;143;14
2183;;;;;;;;;;;;;
2184;penny No;;INTJ;UH;intj;[0, 2];No;penny;;;TheBigBangTheory.Season01.Episode10;144;1
2185;,;;PUNCT;,;punct;[3, 4];,;penny;;;TheBigBangTheory.Season01.Episode10;144;2
2186;look;;VERB;VB;advcl;[5, 9];look;penny;;;TheBigBangTheory.Season01.Episode10;144;3
2187;,;;PUNCT;,;punct;[10, 11];,;penny;;;TheBigBangTheory.Season01.Episode10;144;4
2188;Sheldon;sheldon_cooper;PROPN;NNP;poss;[12, 19];Sheldon;penny;PERSON;253;TheBigBangTheory.Season01.Episode10;144;5
2189;'s;;PART;POS;case;[20, 22];'s;penny;;;TheBigBangTheory.Season01.Episode10;144;6
2190;cousin;;NOUN;NN;nsubj;[23, 29];cousin;penny;;;TheBigBangTheory.Season01.Episode10;144;7
2191;Leo;;PROPN;NNP;appos;[30, 33];Leo;penny;PERSON;;TheBigBangTheory.Season01.Episode10;144;8
2192;escaped;;VERB;VBD;ROOT;[34, 41];escaped;penny;;;TheBigBangTheory.Season01.Episode10;144;9
2193;rehab;;PROPN;NNP;dobj;[42, 47];rehab;penny;;;TheBigBangTheory.Season01.Episode10;144;10
2194;,;;PUNCT;,;punct;[48, 49];,;penny;;;TheBigBangTheory.Season01.Episode10;144;11
2195;and;;CCONJ;CC;cc;[50, 53];and;penny;;;TheBigBangTheory.Season01.Episode10;144;12
2196;he;UNKNOWN;PRON;PRP;nsubj;[54, 56];he;penny;;254;TheBigBangTheory.Season01.Episode10;144;13
2197;'s;;AUX;VBZ;conj;[57, 59];'s;penny;;;TheBigBangTheory.Season01.Episode10;144;14
2198;in;;ADP;IN;prep;[60, 62];in;penny;;;TheBigBangTheory.Season01.Episode10;144;15
2199;a;;DET;DT;det;[63, 64];a;penny;;;TheBigBangTheory.Season01.Episode10;144;16
2200;Motel;;PROPN;NNP;pobj;[65, 70];Motel;penny;;;TheBigBangTheory.Season01.Episode10;144;17
2201;8;;NUM;CD;nummod;[71, 72];8;penny;;;TheBigBangTheory.Season01.Episode10;144;18
2202;at;;ADP;IN;prep;[73, 75];at;penny;;;TheBigBangTheory.Season01.Episode10;144;19
2203;Long;;PROPN;NNP;compound;[76, 80];Long;penny;;;TheBigBangTheory.Season01.Episode10;144;20
2204;Beach;;PROPN;NNP;pobj;[81, 86];Beach;penny;;;TheBigBangTheory.Season01.Episode10;144;21
2205;,;;PUNCT;,;punct;[87, 88];,;penny;;;TheBigBangTheory.Season01.Episode10;144;22
2206;the;;DET;DT;det;[89, 92];the;penny;;;TheBigBangTheory.Season01.Episode10;144;23
2207;whole;;ADJ;JJ;amod;[93, 98];whole;penny;;;TheBigBangTheory.Season01.Episode10;144;24
2208;family;;NOUN;NN;nsubj;[99, 105];family;penny;;;TheBigBangTheory.Season01.Episode10;144;25
2209;'s;;AUX;VBZ;aux;[106, 108];'s;penny;;;TheBigBangTheory.Season01.Episode10;144;26
2210;going;;VERB;VBG;conj;[109, 114];going;penny;;;TheBigBangTheory.Season01.Episode10;144;27
2211;out;;ADP;RP;prt;[115, 118];out;penny;;;TheBigBangTheory.Season01.Episode10;144;28
2212;for;;ADP;IN;prep;[119, 122];for;penny;;;TheBigBangTheory.Season01.Episode10;144;29
2213;an;;DET;DT;det;[123, 125];an;penny;;;TheBigBangTheory.Season01.Episode10;144;30
2214;intervention;;NOUN;NN;pobj;[126, 138];intervention;penny;;;TheBigBangTheory.Season01.Episode10;144;31
2215;.;;PUNCT;.;punct;[139, 140];.;penny;;;TheBigBangTheory.Season01.Episode10;144;32
2216;Leonard;leonard_hofstadter;PROPN;NNP;nsubj;[141, 148];Leonard;penny;PERSON;255;TheBigBangTheory.Season01.Episode10;144;33
2217;is;;AUX;VBZ;aux;[149, 151];is;penny;;;TheBigBangTheory.Season01.Episode10;144;34
2218;driving;;VERB;VBG;ROOT;[152, 159];driving;penny;;;TheBigBangTheory.Season01.Episode10;144;35
2219;Sheldon;sheldon_cooper;PROPN;NNP;dobj;[160, 167];Sheldon;penny;PERSON;256;TheBigBangTheory.Season01.Episode10;144;36
2220;down;;ADV;RB;advmod;[168, 172];down;penny;;;TheBigBangTheory.Season01.Episode10;144;37
2221;there;;ADV;RB;advmod;[173, 178];there;penny;;;TheBigBangTheory.Season01.Episode10;144;38
2222;to;;PART;TO;aux;[179, 181];to;penny;;;TheBigBangTheory.Season01.Episode10;144;39
2223;help;;VERB;VB;advcl;[182, 186];help;penny;;;TheBigBangTheory.Season01.Episode10;144;40
2224;him;UNKNOWN;PRON;PRP;dobj;[187, 190];him;penny;;257;TheBigBangTheory.Season01.Episode10;144;41
2225;through;;ADP;IN;prep;[191, 198];through;penny;;;TheBigBangTheory.Season01.Episode10;144;42
2226;this;;DET;DT;pobj;[199, 203];this;penny;;;TheBigBangTheory.Season01.Episode10;144;43
2227;because;;SCONJ;IN;mark;[204, 211];because;penny;;;TheBigBangTheory.Season01.Episode10;144;44
2228;he;UNKNOWN;PRON;PRP;nsubj;[212, 214];he;penny;;258;TheBigBangTheory.Season01.Episode10;144;45
2229;'s;;AUX;VBZ;advcl;[215, 217];'s;penny;;;TheBigBangTheory.Season01.Episode10;144;46
2230;such;;DET;PDT;predet;[218, 222];such;penny;;;TheBigBangTheory.Season01.Episode10;144;47
2231;a;;DET;DT;det;[223, 224];a;penny;;;TheBigBangTheory.Season01.Episode10;144;48
2232;good;;ADJ;JJ;amod;[225, 229];good;penny;;;TheBigBangTheory.Season01.Episode10;144;49
2233;man;strange_man;NOUN;NN;attr;[230, 233];man;penny;;259;TheBigBangTheory.Season01.Episode10;144;50
2234;.;;PUNCT;.;punct;[234, 235];.;penny;;;TheBigBangTheory.Season01.Episode10;144;51
2235;;;;;;;;;;;;;
2236;leonard_hofstadter Oh;;INTJ;UH;dep;[0, 2];Oh;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;145;1
2237;,;;PUNCT;,;punct;[3, 4];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;145;2
2238;another;;DET;DT;det;[5, 12];another;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;145;3
2239;hug;;PROPN;NNP;appos;[13, 16];hug;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;145;4
2240;,;;PUNCT;,;punct;[17, 18];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;145;5
2241;thank;;VERB;VBP;ROOT;[19, 24];thank;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;145;6
2242;you;penny;PRON;PRP;dobj;[25, 28];you;leonard_hofstadter;;260;TheBigBangTheory.Season01.Episode10;145;7
2243;.;;PUNCT;.;punct;[29, 30];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;145;8
2244;;;;;;;;;;;;;
2245;penny Alright;;PROPN;NNP;compound;[0, 7];Alright;penny;;;TheBigBangTheory.Season01.Episode10;146;1
2246;you;leonard_hofstadter;PRON;PRP;nmod;[8, 11];you;penny;;261;TheBigBangTheory.Season01.Episode10;146;2
2247;guys;;NOUN;NNS;ROOT;[12, 16];guy;penny;;;TheBigBangTheory.Season01.Episode10;146;3
2248;,;;PUNCT;,;punct;[17, 18];,;penny;;;TheBigBangTheory.Season01.Episode10;146;4
2249;good;;ADJ;JJ;amod;[19, 23];good;penny;;;TheBigBangTheory.Season01.Episode10;146;5
2250;luck;;NOUN;NN;appos;[24, 28];luck;penny;;;TheBigBangTheory.Season01.Episode10;146;6
2251;.;;PUNCT;.;punct;[29, 30];.;penny;;;TheBigBangTheory.Season01.Episode10;146;7
2252;;;;;;;;;;;;;
2253;leonard_hofstadter Thanks;;PROPN;NNP;compound;[0, 6];Thanks;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;147;1
2254;Penny;penny;PROPN;NNP;ROOT;[7, 12];Penny;leonard_hofstadter;;262;TheBigBangTheory.Season01.Episode10;147;2
2255;.;;PUNCT;.;punct;[13, 14];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;147;3
2256;;;;;;;;;;;;;
2257;howard_wolowitz Yeah;;INTJ;UH;intj;[0, 4];Yeah;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;148;1
2258;,;;PUNCT;,;punct;[5, 6];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;148;2
2259;uh;;INTJ;UH;intj;[7, 9];uh;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;148;3
2260;,;;PUNCT;,;punct;[10, 11];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;148;4
2261;break;;VERB;VB;ROOT;[12, 17];break;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;148;5
2262;a;;DET;DT;det;[18, 19];a;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;148;6
2263;leg;;NOUN;NN;dobj;[20, 23];leg;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;148;7
2264;.;;PUNCT;.;punct;[24, 25];.;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;148;8
2265;;;;;;;;;;;;;
2266;sheldon_cooper Break;;VERB;VB;ROOT;[0, 5];Break;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;149;1
2267;a;;DET;DT;det;[6, 7];a;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;149;2
2268;leg;;NOUN;NN;dobj;[8, 11];leg;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;149;3
2269;.;;PUNCT;.;punct;[12, 13];.;sheldon_cooper;;;TheBigBangTheory.Season01.Episode10;149;4
2270;;;;;;;;;;;;;
2271;howard_wolowitz So;;ADV;RB;ROOT;[0, 2];So;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;150;1
2272;,;;PUNCT;,;punct;[3, 4];,;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;150;2
2273;road;;NOUN;NN;compound;[5, 9];road;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;150;3
2274;trip;;NOUN;NN;appos;[10, 14];trip;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;150;4
2275;to;;ADP;IN;prep;[15, 17];to;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;150;5
2276;Long;;PROPN;NNP;compound;[18, 22];Long;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;150;6
2277;Beach;;PROPN;NNP;pobj;[23, 28];Beach;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;150;7
2278;.;;PUNCT;.;punct;[29, 30];.;howard_wolowitz;;;TheBigBangTheory.Season01.Episode10;150;8
2279;;;;;;;;;;;;;
2280;leonard_hofstadter No;;INTJ;UH;intj;[0, 2];No;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;1
2281;,;;PUNCT;,;punct;[3, 4];,;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;2
2282;we;multiple_persons;PRON;PRP;nsubj;[5, 7];we;leonard_hofstadter;;263;TheBigBangTheory.Season01.Episode10;151;3
2283;'re;;AUX;VBP;aux;[8, 11];'re;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;4
2284;not;;PART;RB;neg;[12, 15];not;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;5
2285;going;;VERB;VBG;ROOT;[16, 21];going;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;6
2286;to;;ADP;IN;prep;[22, 24];to;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;7
2287;Long;;PROPN;NNP;compound;[25, 29];Long;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;8
2288;Beach;;PROPN;NNP;pobj;[30, 35];Beach;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;9
2289;.;;PUNCT;.;punct;[36, 37];.;leonard_hofstadter;;;TheBigBangTheory.Season01.Episode10;151;10
2290;;;;;;;;;;;;;
2291;raj_koothrappali Why;;ADV;WRB;advmod;[0, 3];Why;raj_koothrappali;;;TheBigBangTheory.Season01.Episode10;152;1
2292;not;;PART;RB;cc;[4, 7];not;raj_koothrappali;;;TheBigBangTheory.Season01.Episode10;152;2
2293;?;;PUNCT;.;punct;[8, 9];?;raj_koothrappali;;;TheBigBangTheory.Season01.Episode10;152;3
2294;;;;;;;;;;;;;
