;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
10539;that;;DET;WDT;nsubj;[30, 34];that;obiwan_kenobi;;;StarWars.Episode03;698;7
10540;defeated;;VERB;VBD;ccomp;[35, 43];defeated;obiwan_kenobi;;;StarWars.Episode03;698;8
10541;Count;count_dooku;PROPN;NNP;compound;[44, 49];Count;obiwan_kenobi;;1398;StarWars.Episode03;698;9
10542;Dooku;count_dooku;PROPN;NNP;dobj;[50, 55];Dooku;obiwan_kenobi;;1399;StarWars.Episode03;698;10
10543;!;;PUNCT;.;punct;[56, 57];!;obiwan_kenobi;;;StarWars.Episode03;698;11
10544;;;;;;;;;;;;;
10545;obiwan_kenobi I;obiwan_kenobi;PRON;PRP;nsubj;[0, 1];I;obiwan_kenobi;;1400;StarWars.Episode03;699;1
10546;may;;VERB;MD;aux;[2, 5];may;obiwan_kenobi;;;StarWars.Episode03;699;2
10547;not;;PART;RB;neg;[6, 9];not;obiwan_kenobi;;;StarWars.Episode03;699;3
10548;defeat;;VERB;VB;ROOT;[10, 16];defeat;obiwan_kenobi;;;StarWars.Episode03;699;4
10549;your;general_grievous;DET;PRP$;poss;[17, 21];your;obiwan_kenobi;;1401;StarWars.Episode03;699;5
10550;droids;;NOUN;NNS;dobj;[22, 28];droids;obiwan_kenobi;;;StarWars.Episode03;699;6
10551;,;;PUNCT;,;punct;[29, 30];,;obiwan_kenobi;;;StarWars.Episode03;699;7
10552;but;;CCONJ;CC;cc;[31, 34];but;obiwan_kenobi;;;StarWars.Episode03;699;8
10553;my;obiwan_kenobi;DET;PRP$;poss;[35, 37];my;obiwan_kenobi;;1402;StarWars.Episode03;699;9
10554;troops;;NOUN;NNS;nsubj;[38, 44];troop;obiwan_kenobi;;;StarWars.Episode03;699;10
10555;certainly;;ADV;RB;advmod;[45, 54];certainly;obiwan_kenobi;;;StarWars.Episode03;699;11
10556;will;;VERB;MD;conj;[55, 59];will;obiwan_kenobi;;;StarWars.Episode03;699;12
10557;.;;PUNCT;.;punct;[60, 61];.;obiwan_kenobi;;;StarWars.Episode03;699;13
10558;;;;;;;;;;;;;
10559;general_grievous Army;;PROPN;NNP;npadvmod;[0, 4];Army;general_grievous;;;StarWars.Episode03;700;1
10560;or;;CCONJ;CC;cc;[5, 7];or;general_grievous;;;StarWars.Episode03;700;2
10561;not;;PART;RB;conj;[8, 11];not;general_grievous;;;StarWars.Episode03;700;3
10562;,;;PUNCT;,;punct;[12, 13];,;general_grievous;;;StarWars.Episode03;700;4
10563;you;obiwan_kenobi;PRON;PRP;nsubj;[14, 17];you;general_grievous;;1403;StarWars.Episode03;700;5
10564;must;;VERB;MD;aux;[18, 22];must;general_grievous;;;StarWars.Episode03;700;6
10565;realize;;VERB;VB;ROOT;[23, 30];realize;general_grievous;;;StarWars.Episode03;700;7
10566;you;obiwan_kenobi;PRON;PRP;nsubjpass;[31, 34];you;general_grievous;;1404;StarWars.Episode03;700;8
10567;are;;AUX;VBP;auxpass;[35, 38];are;general_grievous;;;StarWars.Episode03;700;9
10568;doomed;;VERB;VBN;ccomp;[39, 45];doomed;general_grievous;;;StarWars.Episode03;700;10
10569;.;;PUNCT;.;punct;[46, 47];.;general_grievous;;;StarWars.Episode03;700;11
10570;;;;;;;;;;;;;
10571;obiwan_kenobi I;obiwan_kenobi;PRON;PRP;nsubj;[0, 1];I;obiwan_kenobi;;1405;StarWars.Episode03;701;1
10572;do;;AUX;VBP;aux;[2, 4];do;obiwan_kenobi;;;StarWars.Episode03;701;2
10573;n't;;PART;RB;neg;[5, 8];n't;obiwan_kenobi;;;StarWars.Episode03;701;3
10574;think;;VERB;VB;ROOT;[9, 14];think;obiwan_kenobi;;;StarWars.Episode03;701;4
10575;so;;ADV;RB;advmod;[15, 17];so;obiwan_kenobi;;;StarWars.Episode03;701;5
10576;.;;PUNCT;.;punct;[18, 19];.;obiwan_kenobi;;;StarWars.Episode03;701;6
10577;;;;;;;;;;;;;
10578;senator_palpatine I;senator_palpatine;PRON;PRP;nsubj;[0, 1];I;senator_palpatine;;1406;StarWars.Episode03;702;1
10579;understand;;VERB;VBP;ROOT;[2, 12];understand;senator_palpatine;;;StarWars.Episode03;702;2
10580;your;obiwan_kenobi;DET;PRP$;poss;[13, 17];your;senator_palpatine;;1407;StarWars.Episode03;702;3
10581;reservations;;NOUN;NNS;dobj;[18, 30];reservation;senator_palpatine;;;StarWars.Episode03;702;4
10582;completely;;ADV;RB;advmod;[31, 41];completely;senator_palpatine;;;StarWars.Episode03;702;5
10583;,;;PUNCT;,;punct;[42, 43];,;senator_palpatine;;;StarWars.Episode03;702;6
10584;Senator;senator_bana_breemu;PROPN;NNP;conj;[44, 51];Senator;senator_palpatine;;1408;StarWars.Episode03;702;7
10585;,;;PUNCT;,;punct;[52, 53];,;senator_palpatine;;;StarWars.Episode03;702;8
10586;and;;CCONJ;CC;cc;[54, 57];and;senator_palpatine;;;StarWars.Episode03;702;9
10587;I;senator_palpatine;PRON;PRP;nsubj;[58, 59];I;senator_palpatine;;1409;StarWars.Episode03;702;10
10588;assure;;VERB;VBP;conj;[60, 66];assure;senator_palpatine;;;StarWars.Episode03;702;11
10589;you;obiwan_kenobi;PRON;PRP;dative;[67, 70];you;senator_palpatine;;1410;StarWars.Episode03;702;12
10590;the;;DET;DT;det;[71, 74];the;senator_palpatine;;;StarWars.Episode03;702;13
10591;appointment;;NOUN;NN;nsubj;[75, 86];appointment;senator_palpatine;;;StarWars.Episode03;702;14
10592;of;;ADP;IN;prep;[87, 89];of;senator_palpatine;;;StarWars.Episode03;702;15
10593;Governors;;PROPN;NNPS;pobj;[90, 99];Governors;senator_palpatine;ORG;;StarWars.Episode03;702;16
10594;will;;VERB;MD;aux;[100, 104];will;senator_palpatine;;;StarWars.Episode03;702;17
10595;in;;ADP;IN;prep;[105, 107];in;senator_palpatine;;;StarWars.Episode03;702;18
10596;no;;DET;DT;det;[108, 110];no;senator_palpatine;;;StarWars.Episode03;702;19
10597;way;;NOUN;NN;pobj;[111, 114];way;senator_palpatine;;;StarWars.Episode03;702;20
10598;compete;;VERB;VB;ccomp;[115, 122];compete;senator_palpatine;;;StarWars.Episode03;702;21
10599;with;;ADP;IN;prep;[123, 127];with;senator_palpatine;;;StarWars.Episode03;702;22
10600;the;;DET;DT;det;[128, 131];the;senator_palpatine;;;StarWars.Episode03;702;23
10601;duties;;NOUN;NNS;pobj;[132, 138];duty;senator_palpatine;;;StarWars.Episode03;702;24
10602;of;;ADP;IN;prep;[139, 141];of;senator_palpatine;;;StarWars.Episode03;702;25
10603;the;;DET;DT;det;[142, 145];the;senator_palpatine;;;StarWars.Episode03;702;26
10604;Senate;;PROPN;NNP;pobj;[146, 152];Senate;senator_palpatine;ORG;;StarWars.Episode03;702;27
10605;.;;PUNCT;.;punct;[153, 154];.;senator_palpatine;;;StarWars.Episode03;702;28
10606;;;;;;;;;;;;;
10607;padme May;;VERB;MD;aux;[0, 3];May;padme;;;StarWars.Episode03;703;1
10608;I;padme;PRON;PRP;nsubj;[4, 5];I;padme;;1411;StarWars.Episode03;703;2
10609;take;;VERB;VB;ROOT;[6, 10];take;padme;;;StarWars.Episode03;703;3
10610;it;;PRON;PRP;dobj;[11, 13];it;padme;;;StarWars.Episode03;703;4
10611;then;;ADV;RB;advmod;[14, 18];then;padme;;;StarWars.Episode03;703;5
10612;,;;PUNCT;,;punct;[19, 20];,;padme;;;StarWars.Episode03;703;6
10613;that;;SCONJ;IN;mark;[21, 25];that;padme;;;StarWars.Episode03;703;7
10614;there;;PRON;EX;expl;[26, 31];there;padme;;;StarWars.Episode03;703;8
10615;will;;VERB;MD;aux;[32, 36];will;padme;;;StarWars.Episode03;703;9
10616;be;;AUX;VB;ccomp;[37, 39];be;padme;;;StarWars.Episode03;703;10
10617;no;;DET;DT;det;[40, 42];no;padme;;;StarWars.Episode03;703;11
10618;further;;ADJ;JJ;amod;[43, 50];further;padme;;;StarWars.Episode03;703;12
10619;amendments;;NOUN;NNS;attr;[51, 61];amendment;padme;;;StarWars.Episode03;703;13
10620;to;;ADP;IN;prep;[62, 64];to;padme;;;StarWars.Episode03;703;14
10621;the;;DET;DT;det;[65, 68];the;padme;;;StarWars.Episode03;703;15
10622;Constitution;;PROPN;NNP;pobj;[69, 81];Constitution;padme;LAW;;StarWars.Episode03;703;16
10623;?;;PUNCT;.;punct;[82, 83];?;padme;;;StarWars.Episode03;703;17
10624;;;;;;;;;;;;;
10625;senator_palpatine I;senator_palpatine;PRON;PRP;nsubj;[0, 1];I;senator_palpatine;;1412;StarWars.Episode03;704;1
10626;want;;VERB;VBP;ROOT;[2, 6];want;senator_palpatine;;;StarWars.Episode03;704;2
10627;this;;DET;DT;det;[7, 11];this;senator_palpatine;;;StarWars.Episode03;704;3
10628;terrible;;ADJ;JJ;amod;[12, 20];terrible;senator_palpatine;;;StarWars.Episode03;704;4
10629;conflict;;NOUN;NN;nsubj;[21, 29];conflict;senator_palpatine;;;StarWars.Episode03;704;5
10630;to;;PART;TO;aux;[30, 32];to;senator_palpatine;;;StarWars.Episode03;704;6
10631;end;;VERB;VB;ccomp;[33, 36];end;senator_palpatine;;;StarWars.Episode03;704;7
10632;as;;ADV;RB;advmod;[37, 39];a;senator_palpatine;;;StarWars.Episode03;704;8
10633;much;;ADV;RB;advmod;[40, 44];much;senator_palpatine;;;StarWars.Episode03;704;9
10634;as;;SCONJ;IN;mark;[45, 47];a;senator_palpatine;;;StarWars.Episode03;704;10
10635;you;padme;PRON;PRP;nsubj;[48, 51];you;senator_palpatine;;1413;StarWars.Episode03;704;11
10636;do;;AUX;VBP;advcl;[52, 54];do;senator_palpatine;;;StarWars.Episode03;704;12
10637;,;;PUNCT;,;punct;[55, 56];,;senator_palpatine;;;StarWars.Episode03;704;13
10638;My;senator_palpatine;DET;PRP$;poss;[57, 59];My;senator_palpatine;;1414;StarWars.Episode03;704;14
10639;Lady;;PROPN;NNP;dobj;[60, 64];Lady;senator_palpatine;;;StarWars.Episode03;704;15
10640;,;;PUNCT;,;punct;[65, 66];,;senator_palpatine;;;StarWars.Episode03;704;16
10641;and;;CCONJ;CC;cc;[67, 70];and;senator_palpatine;;;StarWars.Episode03;704;17
10642;when;;ADV;WRB;advmod;[71, 75];when;senator_palpatine;;;StarWars.Episode03;704;18
10643;it;;PRON;PRP;nsubj;[76, 78];it;senator_palpatine;;;StarWars.Episode03;704;19
10644;does;;AUX;VBZ;aux;[79, 83];doe;senator_palpatine;;;StarWars.Episode03;704;20
10645;I;senator_palpatine;PRON;PRP;nsubj;[84, 85];I;senator_palpatine;;1415;StarWars.Episode03;704;21
10646;guarantee;;VERB;VB;conj;[86, 95];guarantee;senator_palpatine;;;StarWars.Episode03;704;22
10647;an;;DET;DT;det;[96, 98];an;senator_palpatine;;;StarWars.Episode03;704;23
10648;immediate;;ADJ;JJ;amod;[99, 108];immediate;senator_palpatine;;;StarWars.Episode03;704;24
10649;return;;NOUN;NN;dobj;[109, 115];return;senator_palpatine;;;StarWars.Episode03;704;25
10650;to;;ADP;IN;prep;[116, 118];to;senator_palpatine;;;StarWars.Episode03;704;26
10651;democracy;;NOUN;NN;pobj;[119, 128];democracy;senator_palpatine;;;StarWars.Episode03;704;27
10652;.;;PUNCT;.;punct;[129, 130];.;senator_palpatine;;;StarWars.Episode03;704;28
10653;.;;PUNCT;.;punct;[131, 132];.;senator_palpatine;;;StarWars.Episode03;704;29
10654;.;;PUNCT;.;punct;[133, 134];.;senator_palpatine;;;StarWars.Episode03;704;30
10655;;;;;;;;;;;;;
10656;padme You;senator_palpatine;PRON;PRP;nsubj;[0, 3];You;padme;;1416;StarWars.Episode03;705;1
10657;are;;AUX;VBP;aux;[4, 7];are;padme;;;StarWars.Episode03;705;2
10658;pursuing;;VERB;VBG;ROOT;[8, 16];pursuing;padme;;;StarWars.Episode03;705;3
10659;a;;DET;DT;det;[17, 18];a;padme;;;StarWars.Episode03;705;4
10660;diplomatic;;ADJ;JJ;amod;[19, 29];diplomatic;padme;;;StarWars.Episode03;705;5
10661;solution;;NOUN;NN;dobj;[30, 38];solution;padme;;;StarWars.Episode03;705;6
10662;to;;ADP;IN;prep;[39, 41];to;padme;;;StarWars.Episode03;705;7
10663;the;;DET;DT;det;[42, 45];the;padme;;;StarWars.Episode03;705;8
10664;war;;NOUN;NN;pobj;[46, 49];war;padme;;;StarWars.Episode03;705;9
10665;,;;PUNCT;,;punct;[50, 51];,;padme;;;StarWars.Episode03;705;10
10666;then;;ADV;RB;advmod;[52, 56];then;padme;;;StarWars.Episode03;705;11
10667;.;;PUNCT;.;punct;[57, 58];.;padme;;;StarWars.Episode03;705;12
10668;;;;;;;;;;;;;
10669;senator_palpatine You;padme;PRON;PRP;nsubj;[0, 3];You;senator_palpatine;;1417;StarWars.Episode03;706;1
10670;must;;VERB;MD;aux;[4, 8];must;senator_palpatine;;;StarWars.Episode03;706;2
10671;trust;;VERB;VB;ROOT;[9, 14];trust;senator_palpatine;;;StarWars.Episode03;706;3
10672;me;senator_palpatine;PRON;PRP;dobj;[15, 17];me;senator_palpatine;;1418;StarWars.Episode03;706;4
10673;to;;PART;TO;aux;[18, 20];to;senator_palpatine;;;StarWars.Episode03;706;5
10674;do;;AUX;VB;xcomp;[21, 23];do;senator_palpatine;;;StarWars.Episode03;706;6
10675;the;;DET;DT;det;[24, 27];the;senator_palpatine;;;StarWars.Episode03;706;7
10676;right;;ADJ;JJ;amod;[28, 33];right;senator_palpatine;;;StarWars.Episode03;706;8
10677;things;;NOUN;NNS;dobj;[34, 40];thing;senator_palpatine;;;StarWars.Episode03;706;9
10678;,;;PUNCT;,;punct;[41, 42];,;senator_palpatine;;;StarWars.Episode03;706;10
10679;Senator;senator_bana_breemu;PROPN;NNP;appos;[43, 50];Senator;senator_palpatine;;1419;StarWars.Episode03;706;11
10680;.;;PUNCT;.;punct;[51, 52];.;senator_palpatine;;;StarWars.Episode03;706;12
10681;That;;DET;DT;nsubj;[53, 57];That;senator_palpatine;;;StarWars.Episode03;706;13
10682;is;;AUX;VBZ;ROOT;[58, 60];is;senator_palpatine;;;StarWars.Episode03;706;14
10683;why;;ADV;WRB;advmod;[61, 64];why;senator_palpatine;;;StarWars.Episode03;706;15
10684;I;senator_palpatine;PRON;PRP;nsubj;[65, 66];I;senator_palpatine;;1420;StarWars.Episode03;706;16
10685;am;;AUX;VBP;ccomp;[67, 69];am;senator_palpatine;;;StarWars.Episode03;706;17
10686;here;;ADV;RB;advmod;[70, 74];here;senator_palpatine;;;StarWars.Episode03;706;18
10687;.;;PUNCT;.;punct;[75, 76];.;senator_palpatine;;;StarWars.Episode03;706;19
10688;;;;;;;;;;;;;
10689;fang_zar But;;CCONJ;CC;ROOT;[0, 3];But;fang_zar;;;StarWars.Episode03;707;1
10690;surely;;ADV;RB;advmod;[4, 10];surely;fang_zar;;;StarWars.Episode03;707;2
10691;.;;PUNCT;.;punct;[11, 12];.;fang_zar;;;StarWars.Episode03;707;3
10692;.;;PUNCT;.;punct;[13, 14];.;fang_zar;;;StarWars.Episode03;707;4
10693;.;;PUNCT;.;punct;[15, 16];.;fang_zar;;;StarWars.Episode03;707;5
10694;;;;;;;;;;;;;
10695;senator_palpatine I;senator_palpatine;PRON;PRP;nsubj;[0, 1];I;senator_palpatine;;1421;StarWars.Episode03;708;1
10696;have;;AUX;VBP;aux;[2, 6];have;senator_palpatine;;;StarWars.Episode03;708;2
10697;said;;VERB;VBN;ROOT;[7, 11];said;senator_palpatine;;;StarWars.Episode03;708;3
10698;I;senator_palpatine;PRON;PRP;nsubj;[12, 13];I;senator_palpatine;;1422;StarWars.Episode03;708;4
10699;will;;VERB;MD;aux;[14, 18];will;senator_palpatine;;;StarWars.Episode03;708;5
10700;do;;AUX;VB;ccomp;[19, 21];do;senator_palpatine;;;StarWars.Episode03;708;6
10701;what;;PRON;WP;nsubj;[22, 26];what;senator_palpatine;;;StarWars.Episode03;708;7
10702;is;;AUX;VBZ;ccomp;[27, 29];is;senator_palpatine;;;StarWars.Episode03;708;8
10703;right;;ADJ;JJ;acomp;[30, 35];right;senator_palpatine;;;StarWars.Episode03;708;9
10704;,;;PUNCT;,;punct;[36, 37];,;senator_palpatine;;;StarWars.Episode03;708;10
10705;that;;DET;DT;nsubj;[38, 42];that;senator_palpatine;;;StarWars.Episode03;708;11
10706;should;;VERB;MD;aux;[43, 49];should;senator_palpatine;;;StarWars.Episode03;708;12
10707;be;;AUX;VB;ccomp;[50, 52];be;senator_palpatine;;;StarWars.Episode03;708;13
10708;enough;;ADJ;JJ;acomp;[53, 59];enough;senator_palpatine;;;StarWars.Episode03;708;14
10709;for;;ADP;IN;prep;[60, 63];for;senator_palpatine;;;StarWars.Episode03;708;15
10710;your;fang_zar;DET;PRP$;pobj;[64, 68];your;senator_palpatine;;1423;StarWars.Episode03;708;16
10711;.;;PUNCT;.;punct;[69, 70];.;senator_palpatine;;;StarWars.Episode03;708;17
10712;.;;PUNCT;.;punct;[71, 72];.;senator_palpatine;;;StarWars.Episode03;708;18
10713;.;;PUNCT;.;punct;[73, 74];.;senator_palpatine;;;StarWars.Episode03;708;19
10714;committee;;PROPN;NNP;ROOT;[75, 84];committee;senator_palpatine;;;StarWars.Episode03;708;20
10715;.;;PUNCT;.;punct;[85, 86];.;senator_palpatine;;;StarWars.Episode03;708;21
10716;;;;;;;;;;;;;
10717;padme On;;ADP;IN;prep;[0, 2];On;padme;;;StarWars.Episode03;709;1
10718;behalf;;NOUN;NN;pobj;[3, 9];behalf;padme;;;StarWars.Episode03;709;2
10719;of;;ADP;IN;prep;[10, 12];of;padme;;;StarWars.Episode03;709;3
10720;the;;DET;DT;det;[13, 16];the;padme;;;StarWars.Episode03;709;4
10721;"""";;PUNCT;``;punct;[17, 18];"""";padme;;;StarWars.Episode03;709;5
10722;delegation;;NOUN;NN;pobj;[19, 29];delegation;padme;;;StarWars.Episode03;709;6
10723;of;;ADP;IN;prep;[30, 32];of;padme;;;StarWars.Episode03;709;7
10724;two;;NUM;CD;compound;[33, 36];two;padme;;;StarWars.Episode03;709;8
10725;thousand;;NUM;CD;pobj;[37, 45];thousand;padme;;;StarWars.Episode03;709;9
10726;,;;PUNCT;,;punct;[46, 47];,;padme;;;StarWars.Episode03;709;10
10727;"""";;PUNCT;``;punct;[48, 49];"""";padme;;;StarWars.Episode03;709;11
10728;I;padme;PRON;PRP;nsubj;[50, 51];I;padme;;1424;StarWars.Episode03;709;12
10729;thank;;VERB;VBP;ROOT;[52, 57];thank;padme;;;StarWars.Episode03;709;13
10730;you;senator_palpatine;PRON;PRP;dobj;[58, 61];you;padme;;1425;StarWars.Episode03;709;14
10731;,;;PUNCT;,;punct;[62, 63];,;padme;;;StarWars.Episode03;709;15
10732;Chancellor;senator_palpatine;PROPN;NNP;npadvmod;[64, 74];Chancellor;padme;;1426;StarWars.Episode03;709;16
10733;.;;PUNCT;.;punct;[75, 76];.;padme;;;StarWars.Episode03;709;17
10734;;;;;;;;;;;;;
10735;senator_palpatine I;senator_palpatine;PRON;PRP;nsubj;[0, 1];I;senator_palpatine;;1427;StarWars.Episode03;710;1
10736;thank;;VERB;VBP;ROOT;[2, 7];thank;senator_palpatine;;;StarWars.Episode03;710;2
10737;you;anakin_skywalker;PRON;PRP;dobj;[8, 11];you;senator_palpatine;;1428;StarWars.Episode03;710;3
10738;for;;ADP;IN;prep;[12, 15];for;senator_palpatine;;;StarWars.Episode03;710;4
10739;bringing;;VERB;VBG;pcomp;[16, 24];bringing;senator_palpatine;;;StarWars.Episode03;710;5
10740;this;;DET;DT;dobj;[25, 29];this;senator_palpatine;;;StarWars.Episode03;710;6
10741;to;;ADP;IN;prep;[30, 32];to;senator_palpatine;;;StarWars.Episode03;710;7
10742;my;senator_palpatine;DET;PRP$;poss;[33, 35];my;senator_palpatine;;1429;StarWars.Episode03;710;8
10743;attention;;NOUN;NN;pobj;[36, 45];attention;senator_palpatine;;;StarWars.Episode03;710;9
10744;,;;PUNCT;,;punct;[46, 47];,;senator_palpatine;;;StarWars.Episode03;710;10
10745;Senator;senator_bana_breemu;PROPN;NNP;npadvmod;[48, 55];Senator;senator_palpatine;;1430;StarWars.Episode03;710;11
10746;.;;PUNCT;.;punct;[56, 57];.;senator_palpatine;;;StarWars.Episode03;710;12
10747;;;;;;;;;;;;;
10748;senator_palpatine Their;;DET;PRP$;poss;[0, 5];Their;senator_palpatine;;;StarWars.Episode03;711;1
10749;sincerity;;NOUN;NN;nsubj;[6, 15];sincerity;senator_palpatine;;;StarWars.Episode03;711;2
10750;is;;AUX;VBZ;ROOT;[16, 18];is;senator_palpatine;;;StarWars.Episode03;711;3
10751;to;;PART;TO;aux;[19, 21];to;senator_palpatine;;;StarWars.Episode03;711;4
10752;be;;AUX;VB;auxpass;[22, 24];be;senator_palpatine;;;StarWars.Episode03;711;5
10753;admired;;VERB;VBN;xcomp;[25, 32];admired;senator_palpatine;;;StarWars.Episode03;711;6
10754;,;;PUNCT;,;punct;[33, 34];,;senator_palpatine;;;StarWars.Episode03;711;7
10755;although;;SCONJ;IN;mark;[35, 43];although;senator_palpatine;;;StarWars.Episode03;711;8
10756;I;senator_palpatine;PRON;PRP;nsubj;[44, 45];I;senator_palpatine;;1431;StarWars.Episode03;711;9
10757;sense;;VERB;VBP;advcl;[46, 51];sense;senator_palpatine;;;StarWars.Episode03;711;10
10758;there;;PRON;EX;expl;[52, 57];there;senator_palpatine;;;StarWars.Episode03;711;11
10759;is;;AUX;VBZ;ccomp;[58, 60];is;senator_palpatine;;;StarWars.Episode03;711;12
10760;more;;ADJ;JJR;attr;[61, 65];more;senator_palpatine;;;StarWars.Episode03;711;13
10761;to;;ADP;IN;prep;[66, 68];to;senator_palpatine;;;StarWars.Episode03;711;14
10762;their;;DET;PRP$;poss;[69, 74];their;senator_palpatine;;;StarWars.Episode03;711;15
10763;request;;NOUN;NN;pobj;[75, 82];request;senator_palpatine;;;StarWars.Episode03;711;16
10764;than;;SCONJ;IN;mark;[83, 87];than;senator_palpatine;;;StarWars.Episode03;711;17
10765;they;;PRON;PRP;nsubj;[88, 92];they;senator_palpatine;;;StarWars.Episode03;711;18
10766;are;;AUX;VBP;aux;[93, 96];are;senator_palpatine;;;StarWars.Episode03;711;19
10767;telling;;VERB;VBG;advcl;[97, 104];telling;senator_palpatine;;;StarWars.Episode03;711;20
10768;us;multiple_persons;PRON;PRP;dobj;[105, 107];u;senator_palpatine;;1432;StarWars.Episode03;711;21
10769;.;;PUNCT;.;punct;[108, 109];.;senator_palpatine;;;StarWars.Episode03;711;22
10770;;;;;;;;;;;;;
10771;anakin_skywalker What;;PRON;WP;dobj;[0, 4];What;anakin_skywalker;;;StarWars.Episode03;712;1
10772;do;;AUX;VBP;aux;[5, 7];do;anakin_skywalker;;;StarWars.Episode03;712;2
10773;you;senator_palpatine;PRON;PRP;nsubj;[8, 11];you;anakin_skywalker;;1433;StarWars.Episode03;712;3
10774;mean;;VERB;VB;ROOT;[12, 16];mean;anakin_skywalker;;;StarWars.Episode03;712;4
10775;?;;PUNCT;.;punct;[17, 18];?;anakin_skywalker;;;StarWars.Episode03;712;5
10776;;;;;;;;;;;;;
10777;senator_palpatine They;;PRON;PRP;nsubj;[0, 4];They;senator_palpatine;;;StarWars.Episode03;713;1
10778;are;;AUX;VBP;ROOT;[5, 8];are;senator_palpatine;;;StarWars.Episode03;713;2
10779;not;;PART;RB;neg;[9, 12];not;senator_palpatine;;;StarWars.Episode03;713;3
10780;to;;PART;TO;aux;[13, 15];to;senator_palpatine;;;StarWars.Episode03;713;4
10781;be;;AUX;VB;auxpass;[16, 18];be;senator_palpatine;;;StarWars.Episode03;713;5
10782;trusted;;VERB;VBN;xcomp;[19, 26];trusted;senator_palpatine;;;StarWars.Episode03;713;6
10783;.;;PUNCT;.;punct;[27, 28];.;senator_palpatine;;;StarWars.Episode03;713;7
10784;;;;;;;;;;;;;
10785;anakin_skywalker Surely;;ADV;RB;advmod;[0, 6];Surely;anakin_skywalker;;;StarWars.Episode03;714;1
10786;Senator;senator_bana_breemu;PROPN;NNP;compound;[7, 14];Senator;anakin_skywalker;;1434;StarWars.Episode03;714;2
10787;Amidala;;PROPN;NNP;nsubjpass;[15, 22];Amidala;anakin_skywalker;PERSON;;StarWars.Episode03;714;3
10788;can;;VERB;MD;aux;[23, 26];can;anakin_skywalker;;;StarWars.Episode03;714;4
10789;be;;AUX;VB;auxpass;[27, 29];be;anakin_skywalker;;;StarWars.Episode03;714;5
10790;trusted;;VERB;VBN;ROOT;[30, 37];trusted;anakin_skywalker;;;StarWars.Episode03;714;6
10791;.;;PUNCT;.;punct;[38, 39];.;anakin_skywalker;;;StarWars.Episode03;714;7
10792;.;;PUNCT;.;punct;[40, 41];.;anakin_skywalker;;;StarWars.Episode03;714;8
10793;.;;PUNCT;.;punct;[42, 43];.;anakin_skywalker;;;StarWars.Episode03;714;9
10794;;;;;;;;;;;;;
10795;senator_palpatine These;;DET;DT;nsubj;[0, 5];These;senator_palpatine;;;StarWars.Episode03;715;1
10796;are;;AUX;VBP;ROOT;[6, 9];are;senator_palpatine;;;StarWars.Episode03;715;2
10797;unstable;;ADJ;JJ;amod;[10, 18];unstable;senator_palpatine;;;StarWars.Episode03;715;3
10798;times;;NOUN;NNS;attr;[19, 24];time;senator_palpatine;;;StarWars.Episode03;715;4
10799;for;;ADP;IN;prep;[25, 28];for;senator_palpatine;;;StarWars.Episode03;715;5
10800;the;;DET;DT;det;[29, 32];the;senator_palpatine;;;StarWars.Episode03;715;6
10801;Republic;;PROPN;NNP;pobj;[33, 41];Republic;senator_palpatine;;;StarWars.Episode03;715;7
10802;,;;PUNCT;,;punct;[42, 43];,;senator_palpatine;;;StarWars.Episode03;715;8
10803;Anakin;anakin_skywalker;PROPN;NNP;npadvmod;[44, 50];Anakin;senator_palpatine;PERSON;1435;StarWars.Episode03;715;9
10804;.;;PUNCT;.;punct;[51, 52];.;senator_palpatine;;;StarWars.Episode03;715;10
10805;Some;;DET;DT;nsubj;[53, 57];Some;senator_palpatine;;;StarWars.Episode03;715;11
10806;see;;VERB;VBP;ROOT;[58, 61];see;senator_palpatine;;;StarWars.Episode03;715;12
10807;instability;;NOUN;NN;dobj;[62, 73];instability;senator_palpatine;;;StarWars.Episode03;715;13
10808;as;;SCONJ;IN;prep;[74, 76];a;senator_palpatine;;;StarWars.Episode03;715;14
10809;an;;DET;DT;det;[77, 79];an;senator_palpatine;;;StarWars.Episode03;715;15
10810;opportunity;;NOUN;NN;pobj;[80, 91];opportunity;senator_palpatine;;;StarWars.Episode03;715;16
10811;.;;PUNCT;.;punct;[92, 93];.;senator_palpatine;;;StarWars.Episode03;715;17
10812;Senator;senator_bana_breemu;PROPN;NNP;compound;[94, 101];Senator;senator_palpatine;;1436;StarWars.Episode03;715;18
10813;Amidala;;PROPN;NNP;nsubj;[102, 109];Amidala;senator_palpatine;PERSON;;StarWars.Episode03;715;19
10814;is;;AUX;VBZ;aux;[110, 112];is;senator_palpatine;;;StarWars.Episode03;715;20
10815;hiding;;VERB;VBG;ROOT;[113, 119];hiding;senator_palpatine;;;StarWars.Episode03;715;21
10816;something;;PRON;NN;dobj;[120, 129];something;senator_palpatine;;;StarWars.Episode03;715;22
10817;.;;PUNCT;.;punct;[130, 131];.;senator_palpatine;;;StarWars.Episode03;715;23
10818;I;senator_palpatine;PRON;PRP;nsubj;[132, 133];I;senator_palpatine;;1437;StarWars.Episode03;715;24
10819;can;;VERB;MD;aux;[134, 137];can;senator_palpatine;;;StarWars.Episode03;715;25
10820;see;;VERB;VB;ROOT;[138, 141];see;senator_palpatine;;;StarWars.Episode03;715;26
